市区町丁,総合計,凶悪犯計,凶悪犯強盗,凶悪犯その他,粗暴犯計,粗暴犯凶器準備集合,粗暴犯暴行,粗暴犯傷害,粗暴犯脅迫,粗暴犯恐喝,侵入窃盗計,侵入窃盗金庫破り,侵入窃盗学校荒し,侵入窃盗事務所荒し,侵入窃盗出店荒し,侵入窃盗空き巣,侵入窃盗忍込み,侵入窃盗居空き,侵入窃盗その他,非侵入窃盗計,非侵入窃盗自動車盗,非侵入窃盗オートバイ盗,非侵入窃盗自転車盗,非侵入窃盗車上ねらい,非侵入窃盗自販機ねらい,非侵入窃盗工事場ねらい,非侵入窃盗すり,非侵入窃盗ひったくり,非侵入窃盗置引き,非侵入窃盗万引き,非侵入窃盗その他,その他計,その他詐欺,その他占有離脱物横領,その他その他知能犯,その他賭博,その他その他刑法犯
小平市学園東町２丁目,13,1,0,1,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,3,1,0,1,0,0,0,1,3,1,1,0,0,0,0
小平市学園東町３丁目,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,4,0,0,0,0,0,0,1,2,3,0,0,0,0,3
小平市上水南町１丁目,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,3,1,0,1,0,1
小平市上水南町２丁目,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
小平市上水南町３丁目,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0
小平市上水南町４丁目,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2
小平市花小金井１丁目,70,1,0,1,5,0,3,1,1,0,0,0,0,0,0,0,0,0,0,52,0,1,32,0,0,0,0,1,0,3,15,12,1,0,0,0,11
小平市小川東町１丁目,30,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,22,0,3,11,0,0,1,0,1,0,5,1,6,1,3,1,0,1
小平市小川東町２丁目,31,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,28,0,1,7,0,0,0,0,0,1,19,0,2,0,0,0,0,2
小平市小川東町３丁目,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
小平市花小金井南町１丁目,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,5,0,0,0,0,1,0,2,4,5,1,0,1,0,3
小平市花小金井南町２丁目,14,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,9,2,0,0,0,7
小平市花小金井南町３丁目,10,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,3,0,0,0,0,0,0,1,1,4,2,0,0,0,2
小平市計,1045,8,2,6,69,0,47,17,3,2,21,0,0,1,3,3,4,1,9,699,0,19,456,18,1,3,0,5,7,89,101,248,79,18,4,0,147
日野市大字日野,46,0,0,0,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,26,0,0,22,1,0,0,0,0,0,3,0,18,7,0,1,0,10
日野市大字川辺堀之内,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0
日野市大字上田,10,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,3,0,1,2,0,0,0,0,0,0,0,0,5,3,1,0,0,1
日野市大字宮,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
日野市大字万願寺,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
日野市大字新井,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
日野市大字石田,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0
日野市新町１丁目,9,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,2,0,0,0,0,2
日野市新町２丁目,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
日野市新町３丁目,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,4,1,1,0,0,2
日野市新町５丁目,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
日野市栄町１丁目,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,3,0,0,0,0,0,0,2,1,1,0,0,0,0,1
日野市栄町２丁目,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
日野市栄町３丁目,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
日野市栄町４丁目,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
日野市栄町５丁目,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,1,1,0,0,0,0,1,0,3,2,0,2,0,0,0
日野市多摩平１丁目,24,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,19,0,0,11,1,0,0,0,0,1,1,5,3,1,0,0,0,2
日野市多摩平２丁目,46,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,41,0,0,9,10,0,0,0,0,2,12,8,4,1,2,0,0,1
日野市多摩平３丁目,8,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2,0,0,1,0,0,0,0,0,0,0,1,5,4,1,0,0,0
日野市多摩平４丁目,8,0,0,0,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,5,0,1,2,0,0,0,0,0,1,1,0,1,0,0,0,0,1
日野市多摩平５丁目,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0
日野市多摩平６丁目,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2,0,0,1,0,0,0,0,0,0,1,0,3,1,0,0,0,2
日野市多摩平７丁目,3,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0
日野市日野台１丁目,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,4,2,0,0,0,2
日野市日野台２丁目,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,1,0,0,0,0,0,0,0,4,3,0,0,0,0,3
日野市日野台３丁目,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0
日野市日野台５丁目,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2,2,0,0,0,0
日野市豊田１丁目,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,1,2,2,0,0,0,0
日野市豊田３丁目,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,7,0,0,0,0,0,1,0,0,3,2,0,0,0,1
日野市豊田４丁目,24,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,17,0,1,10,0,0,0,0,0,1,3,2,5,2,1,0,0,2
日野市東豊田１丁目,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,4,0,0,2,0,0,1,0,0,0,0,1,1,1,0,0,0,0
日野市東豊田２丁目,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,2
日野市東豊田３丁目,6,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,2,1,1,0,0,0,0
日野市東豊田４丁目,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,1
日野市旭が丘１丁目,10,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,2,3,0,0,0,0,0,0,0,0,4,3,0,0,0,1
日野市旭が丘２丁目,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,1,2,0,0,0,0,0,0,1,3,1,1,0,0,0,0
日野市旭が丘３丁目,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,2,0,0,0,0,0,0,0,1,2,2,0,0,0,0
日野市旭が丘４丁目,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
日野市旭が丘５丁目,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0
日野市旭が丘６丁目,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,1,0,0,0,0,0,1,5,2,2,1,1,0,0,0
日野市高幡,76,0,0,0,8,0,5,3,0,0,0,0,0,0,0,0,0,0,0,52,0,0,23,5,0,0,0,0,0,17,7,16,7,4,0,0,5
日野市南平１丁目,8,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,1,3,0,0,1,0,0,0,0,0,0,0,2,3,1,0,0,0,2
日野市南平２丁目,8,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,0,0,0,0,0,0,2,1,3,3,0,0,0,0
日野市南平３丁目,6,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0,0,2,0,0,0,0,0,0,0,2,1,1,0,0,0,0
日野市南平４丁目,5,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0
日野市南平５丁目,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,6,1,0,0,0,0,0,0,2,4,2,2,0,0,0
日野市南平６丁目,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,3,1,0,0,0,2
日野市南平７丁目,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,1,4,1,1,0,0,2
日野市南平８丁目,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0
日野市南平９丁目,3,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
日野市平山１丁目,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
日野市平山２丁目,3,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
日野市平山３丁目,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,1
日野市平山４丁目,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,3,0,0,1,0,0,0,0,0,0,0,2,1,1,0,0,0,0
日野市平山５丁目,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,3,0,0,3,0,0,0,0,0,0,0,0,1,1,0,0,0,0
日野市平山６丁目,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,1,3,0,0,0,0,3
日野市東平山１丁目,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,1,0,0,0,0,0,0,0,0,3,2,0,0,0,1
日野市東平山２丁目,8,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,6,0,1,0,1,0,3,0,0,0,0,1,1,1,0,0,0,0
日野市東平山３丁目,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,1
日野市西平山１丁目,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0
日野市西平山２丁目,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
日野市西平山３丁目,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2,2,0,0,0,0
日野市西平山５丁目,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
日野市程久保,5,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1
日野市程久保２丁目,12,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,3,0,0,0,0,0,0,0,4,4,2,0,0,0,2
日野市程久保３丁目,3,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
日野市程久保４丁目,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
日野市程久保５丁目,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2
日野市程久保６丁目,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
日野市程久保７丁目,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,1
日野市程久保８丁目,9,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,3,0,0,0,0,0,0,0,2,3,1,0,0,0,2
日野市三沢,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,4,1,0,0,0,0,0,0,2,1,0,0,0,0,1
日野市落川,25,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,12,0,2,4,0,0,0,0,0,1,4,1,11,6,1,0,0,4
日野市百草,22,0,0,0,3,0,1,0,2,0,0,0,0,0,0,0,0,0,0,4,1,0,1,0,0,0,0,0,0,1,1,15,10,1,0,0,4
日野市大坂上１丁目,19,0,0,0,4,0,4,0,0,0,1,0,0,0,0,1,0,0,0,9,0,1,7,0,0,0,0,0,0,1,0,5,3,0,0,0,2
日野市大坂上２丁目,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,2
日野市大坂上３丁目,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,1,2,2,0,0,0,0,0,0,2,0,0,0,0,0,0
日野市大坂上４丁目,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,1,0,0,0,0,1,1,0,1,1,0,0,0,0
日野市神明１丁目,12,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,3,0,0,0,0,0,0,0,2,6,2,2,0,0,2
日野市神明３丁目,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0
日野市神明４丁目,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,5,0,1,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0
日野市日野本町１丁目,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
日野市日野本町２丁目,8,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,3,1,0,0,0,2
日野市日野本町３丁目,15,0,0,0,4,0,2,1,1,0,1,0,0,0,1,0,0,0,0,8,0,0,4,1,0,0,0,0,0,1,2,2,0,0,0,0,2
日野市日野本町４丁目,13,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,8,0,0,4,1,0,0,0,0,0,0,3,3,0,0,0,0,3
日野市日野本町５丁目,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0
日野市日野本町６丁目,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0
日野市日野本町７丁目,3,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
日野市程久保１丁目,6,1,0,1,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3
日野市三沢１丁目,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,3,1,0,0,0,0,0,1,4,0,0,0,0,0,0
日野市三沢２丁目,8,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,2,0,0,0,1,0,0,0,0,0,0,1,4,1,0,0,0,3
日野市三沢３丁目,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,5,2,1,0,0,2
日野市三沢４丁目,8,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,2,0,0,0,0,0,1,0,0,0,0,1,4,2,1,0,0,1
日野市三沢５丁目,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,1
日野市万願寺１丁目,7,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,0,0,3,1,0,0,0,0,0,0,1,1,0,0,0,0,1
日野市万願寺２丁目,8,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,4,0,2,1,0,0,0,0,0,0,1,0,3,2,0,1,0,0
日野市万願寺３丁目,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,4,1,0,0,0,0,0,0,2,3,2,0,0,0,1
日野市万願寺４丁目,10,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6,0,0,2,1,0,0,0,0,0,2,1,3,2,0,0,0,1
日野市万願寺５丁目,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3
日野市万願寺６丁目,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,1,3,0,0,0,0,0,0,1,0,4,1,0,0,0,3
日野市石田１丁目,7,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,2,0,0,0,0,0,0,0,2,2,0,0,0,0,2
日野市石田２丁目,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,3,3,0,0,0,0
日野市新井１丁目,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0
日野市新井２丁目,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,2,0,0,0,0,0,0,0,1,2,1,0,0,0,1
日野市新井３丁目,4,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,1,1,0,0,0
日野市計,816,3,1,2,60,0,30,22,8,0,24,0,0,0,1,13,1,1,8,472,3,19,225,41,0,6,0,0,11,68,99,257,125,24,2,0,106
東村山市本町１丁目,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,1,9,0,0,0,0,0,0,3,0,8,2,0,0,0,6
東村山市本町２丁目,66,0,0,0,6,0,5,1,0,0,0,0,0,0,0,0,0,0,0,49,0,1,37,1,0,1,0,0,0,5,4,11,7,0,0,0,4
東村山市本町３丁目,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,2,1,0,0,0,1
東村山市本町４丁目,21,0,0,0,5,0,2,1,2,0,0,0,0,0,0,0,0,0,0,13,0,3,8,0,0,0,0,0,0,1,1,3,2,0,0,0,1
東村山市久米川町１丁目,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,3,9,0,0,0,0,0,0,2,3,3,0,1,0,0,2
東村山市久米川町２丁目,15,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,9,0,1,6,0,0,0,0,0,0,2,0,5,4,0,0,0,1
東村山市久米川町３丁目,24,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,20,0,0,13,0,0,2,0,0,0,2,3,3,2,1,0,0,0
東村山市久米川町４丁目,17,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,11,0,1,6,0,0,0,0,0,0,2,2,5,2,0,0,0,3
東村山市久米川町５丁目,12,0,0,0,2,0,1,0,1,0,1,0,0,0,0,0,1,0,0,8,0,2,4,0,0,0,0,0,0,2,0,1,1,0,0,0,0
東村山市秋津町１丁目,11,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,9,0,0,6,0,0,0,0,0,0,0,3,1,1,0,0,0,0
東村山市秋津町２丁目,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,7,0,0,0,0,0,0,1,2,2,2,0,0,0,0
東村山市秋津町３丁目,17,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,11,0,1,5,0,0,0,0,0,0,2,3,5,1,0,0,0,4
東村山市秋津町４丁目,11,0,0,0,3,0,2,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0,4,0,0,0,0,0,0,0,1,3,1,0,0,0,2
東村山市秋津町５丁目,68,0,0,0,8,0,6,2,0,0,0,0,0,0,0,0,0,0,0,51,0,0,34,2,0,0,0,0,0,2,13,9,0,2,0,0,7
東村山市青葉町１丁目,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,2,6,1,0,0,0,0,0,0,1,2,1,0,0,0,1
東村山市青葉町２丁目,25,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,17,1,1,9,0,0,0,0,0,0,2,4,6,1,0,0,0,5
東村山市青葉町３丁目,13,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,7,3,0,0,0,4
東村山市青葉町４丁目,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1
東村山市恩多町１丁目,18,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,8,0,0,5,2,0,0,0,0,0,0,1,9,5,0,0,0,4
東村山市恩多町２丁目,20,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,12,0,1,6,1,0,1,0,0,0,2,1,7,3,1,0,0,3
東村山市恩多町３丁目,28,0,0,0,2,0,1,0,0,1,1,0,0,0,1,0,0,0,0,23,0,0,8,0,0,0,0,0,0,12,3,2,1,0,0,0,1
東村山市恩多町４丁目,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,3,3,1,0,0,0,2
東村山市恩多町５丁目,18,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,3,0,0,2,0,0,0,2,2,8,3,1,0,0,4
東村山市萩山町１丁目,11,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0,3,0,0,1,0,0,0,0,1,5,1,0,0,0,4
東村山市萩山町２丁目,12,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,4,1,0,0,0,0,0,0,2,4,2,1,0,0,1
東村山市萩山町３丁目,11,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,7,1,0,0,0,0,0,0,0,2,1,0,0,0,1
東村山市萩山町４丁目,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,1
東村山市萩山町５丁目,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,6,0,0,0,0,0,0,0,0,2,1,0,0,0,1
東村山市栄町１丁目,50,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,25,1,0,1,0,0,0,7,6,9,4,0,0,0,5
東村山市栄町２丁目,90,0,0,0,10,0,7,2,1,0,0,0,0,0,0,0,0,0,0,62,0,0,32,1,0,2,1,1,0,11,14,18,2,3,0,0,13
東村山市栄町３丁目,34,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,20,0,0,0,0,0,0,1,6,3,1,0,0,0,2
東村山市富士見町１丁目,21,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,13,0,0,1,0,0,0,0,2,4,1,0,0,0,3
東村山市富士見町２丁目,5,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,3,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0
東村山市富士見町３丁目,12,0,0,0,2,0,2,0,0,0,1,0,0,0,0,0,1,0,0,3,0,0,1,0,0,0,0,0,0,1,1,6,3,0,0,0,3
東村山市富士見町４丁目,13,0,0,0,0,0,0,0,0,0,6,0,0,0,0,1,2,0,3,3,0,0,2,1,0,0,0,0,0,0,0,4,3,0,0,0,1
東村山市富士見町５丁目,21,1,1,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,17,0,1,7,2,0,0,0,2,0,2,3,1,1,0,0,0,0
東村山市美住町１丁目,18,0,0,0,2,0,1,0,1,0,1,0,0,1,0,0,0,0,0,10,0,0,5,0,0,0,0,0,0,2,3,5,3,0,0,0,2
東村山市美住町２丁目,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,1,2,1,0,0,0,0,0,0,1,3,3,0,0,0,0
東村山市廻田町１丁目,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,1,2,2,0,0,0,0
